2010-09-12,6.66
2010-09-13,2.38
2010-09-14,5.03
2010-09-15,0.95
2010-09-16,12.98
2010-09-17,0.0
2010-09-18,0.54
2010-09-19,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,15.43
2010-09-24,5.23
2010-09-25,3.19
2010-09-26,0.0
2010-09-27,16.45
2010-09-28,8.9
2010-09-29,0.44
2010-09-30,34.2
2010-10-01,11.56
2010-10-02,0.0
2010-10-03,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,16.04
2010-10-07,7.48
2010-10-08,0.0
2010-10-09,0.0
2010-10-10,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,2.99
2010-10-15,63.58
2010-10-16,0.0
2010-10-17,0.34
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.54
2010-10-21,14.41
2010-10-22,0.0
2010-10-23,0.0
2010-10-24,4.01
2010-10-25,2.99
2010-10-26,2.99
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,1.23
2010-10-30,3.2
2010-10-31,4.01
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,20.43
2010-11-05,6.46
2010-11-06,0.0
2010-11-07,0.54
2010-11-08,15.02
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-13,0.0
2010-11-14,3.19
2010-11-15,0.0
2010-11-16,14.62
2010-11-17,16.15
2010-11-18,0.0
2010-11-19,0.25
2010-11-20,0.95
2010-11-21,5.23
2010-11-22,8.09
2010-11-23,6.46
2010-11-24,0.0
2010-11-25,0.3
2010-11-26,6.46
2010-11-27,2.46
2010-11-28,0.0
2010-11-29,0.0
2010-11-30,16.04
2010-12-01,24.42
2010-12-02,0.0
2010-12-03,5.54
2010-12-04,2.46
2010-12-05,0.21
2010-12-06,13.53
2010-12-07,11.69
2010-12-08,1.23
2010-12-09,0.62
2010-12-10,1.23
2010-12-11,0.0
2010-12-12,23.59
2010-12-13,3.08
2010-12-14,0.0
2010-12-15,5.54
2010-12-16,0.62
2010-12-17,0.21
2010-12-18,0.0
2010-12-19,0.62
2010-12-20,0.98
2010-12-21,3.69
2010-12-22,9.0
2010-12-23,0.0
2010-12-24,0.0
2010-12-25,0.0
2010-12-26,0.74
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,8.9
2011-01-01,4.72
2011-01-02,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-08,2.46
2011-01-09,8.61
2011-01-10,0.62
2011-01-11,0.0
2011-01-12,0.21
2011-01-13,0.0
2011-01-14,0.98
2011-01-15,9.0
2011-01-16,1.97
2011-01-17,0.0
2011-01-18,7.38
2011-01-19,0.37
2011-01-20,1.97
2011-01-21,1.97
2011-01-22,0.37
2011-01-23,0.0
2011-01-24,3.69
2011-01-25,2.71
2011-01-26,0.0
2011-01-27,0.21
2011-01-28,0.74
2011-01-29,0.21
2011-01-30,2.09
2011-01-31,0.0
2011-02-01,3.2
2011-02-02,25.09
2011-02-03,0.0
2011-02-04,0.0
2011-02-05,36.9
2011-02-06,1.23
2011-02-07,1.85
2011-02-08,9.0
2011-02-09,13.53
2011-02-10,0.0
2011-02-11,3.08
2011-02-12,2.21
2011-02-13,9.84
2011-02-14,1.97
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.64
2011-02-18,6.88
2011-02-19,0.0
2011-02-20,0.0
2011-02-21,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.21
2011-02-25,3.2
2011-02-26,0.0
2011-02-27,0.21
2011-02-28,13.53
2011-03-01,3.69
2011-03-02,0.62
2011-03-03,0.0
2011-03-04,0.0
2011-03-05,9.0
2011-03-06,24.6
2011-03-07,18.45
2011-03-08,0.0
2011-03-09,8.0
2011-03-10,24.22
2011-03-11,5.23
2011-03-12,0.0
2011-03-13,0.0
2011-03-14,0.0
2011-03-15,1.36
2011-03-16,9.0
2011-03-17,4.21
2011-03-18,0.0
2011-03-19,0.0
2011-03-20,0.0
2011-03-21,8.61
2011-03-22,0.0
2011-03-23,9.0
2011-03-24,1.23
2011-03-25,0.0
2011-03-26,0.0
2011-03-27,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,9.0
2011-04-02,0.0
2011-04-03,0.0
2011-04-04,5.23
2011-04-05,9.31
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-09,0.0
2011-04-10,5.64
2011-04-11,0.34
2011-04-12,0.0
2011-04-13,7.37
2011-04-14,0.0
2011-04-15,0.0
2011-04-16,22.78
2011-04-17,1.66
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,18.49
2011-04-21,0.74
2011-04-22,0.0
2011-04-23,1.36
2011-04-24,0.0
2011-04-25,1.36
2011-04-26,7.27
2011-04-27,12.58
2011-04-28,5.23
2011-04-29,0.0
2011-04-30,0.0
2011-05-01,0.0
2011-05-02,9.0
2011-05-03,35.22
2011-05-04,11.15
2011-05-05,12.37
2011-05-06,3.8
2011-05-07,0.0
2011-05-08,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,7.48
2011-05-14,21.76
2011-05-15,6.25
2011-05-16,10.33
2011-05-17,1.36
2011-05-18,5.84
2011-05-19,0.74
2011-05-20,0.0
2011-05-21,0.0
2011-05-22,2.78
2011-05-23,4.01
2011-05-24,0.0
2011-05-25,0.54
